DUNS,SIC1,LOB,SIC1_DESC,SIC2,SIC2_DESC,SIC3,SIC3_DESC,SIC4,SIC4_DESC,SIC5,SIC5_DESC,SIC6,SIC6_DESC,ACD_IND,CHANGE_IND,POI_NAME,FRAN_CD,FRAN_DESC,STREET_ADDRESS,HOUSE_NUMBER,STREET_PREFIX,STREETNAME,STREETTYPE,STREETSUFFIX,STREETLANG,COUNTRY_NAME,CITY,STATE,POSTALCODE,ADMINAREA,FOODTYPE,CHAINID,PHONE,LATITUDE,LONGITUDE,GEO_ACCURACY,NAIC1,NAIC1_DESC,NAIC2,NAIC2_DESC,NAIC3,NAIC3_DESC,NAIC4,NAIC4_DESC,NAIC5,NAIC5_DESC,NAIC6,NAIC6_DESC,STATUS,SUBSID,HIER,DIAS,TSTYLE1,FRAN_CD1,FRAN_DESC1,TSTYLE2,FRAN_CD2,FRAN_DESC2,TSTYLE3,FRAN_CD3,FRAN_DESC3,TSTYLE4,FRAN_CD4,FRAN_DESC4,TSTYLE5,FRAN_CD5,FRAN_DESC5,GLOBAL_ULT,ULT_NAME,GLOBAL_PAR,PAR_NAME,SALES,EMPS_HERE,SQT_FOOTAGE,RPT_DATE,REC_CLASS,COTTAGE,DOM_ULT,TRDSTYL120,MARKET_IND,ADDR_2, 
506610521,62820000,INVESTMENT ADVICE,INVESTMENT ADVICE,,,,,,,,,,,A,9,HELMUT ERNST GMBH & CO. VERMšGENSVERWALTUNGS KG,,,M†HLENWEG 15,,,,,,,GERMANY,BURGWALD,,35099,HESSEN,,,64519152,+51.028234,+008.808232,D,523930,INVESTMENT ADVICE,,,,,,,,,,,0,0,00,,HELMUT ERNST GMBH & CO. VERMšG,,,,,,,,,,,,,,,506610521,HELMUT ERNST GMBH & CO. VERMšGENSVERWALTUNGS KG,506610521,HELMUT ERNST GMBH & CO. VERMšGENSVERWALTUNGS KG,000000000204001,000000001,00000000,100131,,,000000000,HELMUT ERNST GMBH & CO. VERMšGENSVERWALTUNGS KG,M,, 
341704855,17310000,"ELECTRICAL WORK, NSK",ELECTRICAL WORK,,,,,,,,,,,A,9,ELEKTRO-GOHR E.K,,,FASANENSTR. 29,,,,,,,GERMANY,AHRENSFELDE,,16356,BRANDENBURG,,,309334767,+00.000000,-000.000000,N,238210,ELECTRICAL CONTRACTORS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341704855,ELEKTRO-GOHR E.K,341704855,ELEKTRO-GOHR E.K,000000000116186,000000001,00000000,101018,,,000000000,,M,, 
388712676,16230000,"WATER, SEWER, AND UTILITY LINES","WATER, SEWER, AND UTILITY LINES",17110402,PROCESS PIPING CONTRACTOR,,,,,,,,,A,9,SUEDWESTDEUTSCHE ROHRLEITUNGSBAU GESELLSCHAFT MIT BESCHRAENKTER,,,,,,,,,,GERMANY,,,,,,,607121836,+00.000000,-000.000000,S,237110,WATER AND SEWER LINE AND RELAT,238220,"PLUMBING, HEATING AND AIR-COND",,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,388712676,SUEDWESTDEUTSCHE ROHRLEITUNGSBAU GESELLSCHAFT MIT BESCHRAENKTER,388712676,SUEDWESTDEUTSCHE ROHRLEITUNGSBAU GESELLSCHAFT MIT BESCHRAENKTER,000000000156671,000000006,00000000,080316,,,000000000,,,, 
329845197,65310000,REAL ESTATE AGENTS AND MANAGERS,REAL ESTATE AGENTS AND MANAGERS,87120101,ARCHITECTURAL ENGINEERING,,,,,,,,,A,9,CONTREU IMMOBILIEN UND VERWALTUNGS GMBH,,,AM BAUNSBERG 2,,,,,,,GERMANY,SCHAUENBURG,,34270,HESSEN,,,561494231,+51.274822,+009.397980,D,531210,OFFICES OF REAL ESTATE AGENTS,541310,ARCHITECTURAL SERVICES,,,,,,,,,0,0,00,,CONTREU IMMOBILIEN UND VERWALT,,,CONTREU,,,,,,,,,,,,329845197,CONTREU IMMOBILIEN UND VERWALTUNGS GMBH,329845197,CONTREU IMMOBILIEN UND VERWALTUNGS GMBH,000000000582660,000000001,00000000,100223,,,000000000,CONTREU IMMOBILIEN UND VERWALTUNGS GMBH,M,, 
388802696,80490000,"OFFICES OF HEALTH PRACTITIONERS, NSK",OFFICES OF HEALTH PRACTITIONER,,,,,,,,,,,A,9,WOLFGANG SCHOENFELD,,,HERZOGSTR. 17,,,,,,,GERMANY,HEILIGENHAUS,,42579,NORDRHEIN-WESTFALEN,,,,+00.000000,-000.000000,N,621399,OFFICES OF ALL OTHER MISCELLAN,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,388802696,WOLFGANG SCHOENFELD,388802696,WOLFGANG SCHOENFELD,000000000115237,000000002,00000000,030526,,,000000000,,,, 
327633970,87310000,"COMMERCIAL PHYSICAL RESEARCH, NSK",COMMERCIAL PHYSICAL RESEARCH,,,51629904,"PLASTICS PRODUCTS, NEC",,,,,,,A,9,EICHHORN WERKZEUGBAU GMBH,,,WERNER-VON-SIEMENS-STR. 49A,,,,,,,GERMANY,ERBACH,,64711,HESSEN,,,,+00.000000,-000.000000,S,541712,RESEARCH AND DEVELOPMENT IN TH,,,424610,PLASTICS MATERIALS AND BASIC F,,,,,,,0,0,00,,EICHHORN WERKZEUGBAU,,,,,,,,,,,,,,,327633970,EICHHORN WERKZEUGBAU GMBH,327633970,EICHHORN WERKZEUGBAU GMBH,000000000193187,000000000,00000000,020613,,,000000000,EICHHORN WERKZEUGBAU,,, 
341345881,63990000,"INSURANCE CARRIERS, NEC, NSK","INSURANCE CARRIERS, NEC",,,,,,,,,,,A,9,REINHILD LIESE,,,AM WAHLEBACH 1,,,,,,,GERMANY,LOHFELDEN,,34253,HESSEN,,,5615190017,+51.279730,+009.550010,S,524128,OTHER DIRECT INSURANCE (EXCEPT,,,,,,,,,,,0,0,00,,DEVK,,,,,,,,,,,,,,,341345881,REINHILD LIESE,341345881,REINHILD LIESE,000000000232829,000000002,00000000,090526,,,000000000,DEVK,M,, 
343200507,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,DREES & SOMMER AG,,,OBERE WALDPLŠTZE 13,,,,,,,GERMANY,STUTTGART,,70569,BADEN-W†RTTEMBERG,,,71113170,+48.730115,+009.082961,D,541330,ENGINEERING SERVICES,,,,,,,,,,,1,0,01,003993557,DREES & SOMMER,,,,,,,,,,,,,,,343200507,DREES & SOMMER AG,343200507,DREES & SOMMER AG,000000154866224,000000000,00000000,101005,,,343200507,DREES & SOMMER,M,, 
330386355,60290000,"COMMERCIAL BANKS, NOT CHARTERED","COMMERCIAL BANKS, NEC",,,,,,,,,,,A,9,VOLKSBANK EBERSBACH EG,,,HAUPTSTR. 62,,,,,,,GERMANY,DIETZH…LZTAL,,35716,HESSEN,,,27749280,+00.000000,-000.000000,N,522110,COMMERCIAL BANKING,,,,,,,,,,,2,0,01,013850478,,,,,,,,,,,,,,,,327381877,VOLKSBANK EBERSBACH EG,327381877,VOLKSBANK EBERSBACH EG,000000000000000,000000000,00000000,010605,,,327381877,,,, 
340660107,83990000,"SOCIAL SERVICES, NEC, NSK","SOCIAL SERVICES, NEC",,,,,,,,,,,A,9,DEUTSCH. KINDERSCHUTZBUND PŠDAGOGISCHER MITTAGSTISCH,,,SCHŠFERBERG 26,,,,,,,GERMANY,BAD BRAMSTEDT,,24576,SCHLESWIG-HOLSTEIN,,,41928196448,+00.000000,-000.000000,S,813319,OTHER SOCIAL ADVOCACY ORGANIZA,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340660107,DEUTSCH. KINDERSCHUTZBUND PŠDAGOGISCHER MITTAGSTISCH,340660107,DEUTSCH. KINDERSCHUTZBUND PŠDAGOGISCHER MITTAGSTISCH,000000000107468,000000001,00000000,080508,,,000000000,,,, 
326171972,58130000,"DRINKING PLACES, NSK",DRINKING PLACES,,,,,,,,,,,A,9,VOLKER RIEDEL,,,,,,,,,,GERMANY,,,,,,,66123040,+00.000000,-000.000000,N,722410,DRINKING PLACES (ALCOHOLIC BEV,,,,,,,,,,,0,0,00,,STEAKPALAST,,,,,,,,,,,,,,,326171972,VOLKER RIEDEL,326171972,VOLKER RIEDEL,000000000070733,000000002,00000000,,,,000000000,STEAKPALAST,,, 
340414761,86610000,RELIGIOUS ORGANIZATIONS,RELIGIOUS ORGANIZATIONS,,,,,,,,,,,A,9,EV. PFARRAMT S†D,,,SCHWANHEIMER STR. 8,,,,,,,GERMANY,EBERBACH,,69412,BADEN-W†RTTEMBERG,,,62712360,+00.000000,-000.000000,S,813110,RELIGIOUS ORGANIZATIONS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340414761,EV. PFARRAMT S†D,340414761,EV. PFARRAMT S†D,000000000125596,000000001,00000000,080427,,,000000000,,,, 
325587058,58120000,EATING PLACES,EATING PLACES,,,,,,,,,,,A,9,NIKOLAUS PABAS,,,WEBERSTR. 42,,,,,,,GERMANY,SCHWABM†NCHEN,,86830,BAYERN,,,,+00.000000,-000.000000,N,722110,FULL-SERVICE RESTAURANTS,,,,,,,,,,,0,0,00,,"""SIRTAKI""",,,,,,,,,,,,,,,325587058,NIKOLAUS PABAS,325587058,NIKOLAUS PABAS,000000000063768,000000002,00000000,030819,,,000000000,"""SIRTAKI""",,, 
340190492,17310000,"ELECTRICAL WORK, NSK",ELECTRICAL WORK,,,,,,,,,,,A,9,OLAF QUADE,,,RUDOLF-DIESEL-STR. 11,,,,,,,GERMANY,RAHDEN,,32369,NORDRHEIN-WESTFALEN,,,57712163,+00.000000,-000.000000,S,238210,ELECTRICAL CONTRACTORS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340190492,OLAF QUADE,340190492,OLAF QUADE,000000000032370,000000001,00000000,080328,,,000000000,,,, 
340976333,47240000,"TRAVEL AGENCIES, NSK",TRAVEL AGENCIES,,,,,,,,,,,A,9,TOURISTIK MARNE-MARSCHENLAND E.V.,,,DEICHSTR. 2,,,,,,,GERMANY,MARNE,,25709,SCHLESWIG-HOLSTEIN,,,4851957686,+53.952307,+009.008550,S,561510,TRAVEL AGENCIES,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340976333,TOURISTIK MARNE-MARSCHENLAND E.V.,340976333,TOURISTIK MARNE-MARSCHENLAND E.V.,000000000389735,000000002,00000000,100525,,,000000000,,M,, 
330475133,57310000,"RADIO, TELEVISION, AND ELECTRONIC STORES","RADIO, TELEVISION, AND ELECTRONIC STORES",,,76220300,HOME ENTERTAINMENT REPAIR SERVICES,,,,,,,A,9,MASTER`S SCHLEGELMILCH GMBH,,,PHILIPP-REIS-STR. 2,,,,,,,GERMANY,HA§FURT,,97437,BAYERN,,,952194880,+50.032026,+010.525045,D,443112,"RADIO, TELEVISION, AND OTHER E",,,811211,CONSUMER ELECTRONICS REPAIR AN,,,,,,,0,0,00,,MASTERS SCHLEGELMILCH GMBH,,,MASTER`S SCHLEGELMILCH,,,,,,,,,,,,330475133,MASTER`S SCHLEGELMILCH GMBH,330475133,MASTER`S SCHLEGELMILCH GMBH,000000005876850,000000030,00000000,101027,,,000000000,MASTERS SCHLEGELMILCH GMBH,M,, 
551058014,55110000,"NEW AND USED CAR DEALERS, NSK",NEW AND USED CAR DEALERS,,,,,,,,,,,A,9,AUTOPARK BORKEN GMBH,,,LISE-MEITNER-STR. 1,,,,,,,GERMANY,BORKEN (HESSEN),,34582,HESSEN,,,568270880,+51.053270,+009.269784,D,441110,NEW CAR DEALERS,,,,,,,,,,,0,0,00,,AUTOPARK BORKEN,,,,,,,,,,,,,,,551058014,AUTOPARK BORKEN GMBH,551058014,AUTOPARK BORKEN GMBH,000000001948674,000000007,00000000,100729,,,000000000,AUTOPARK BORKEN,M,, 
388724940,80110000,"OFFICES AND CLINICS OF MEDICAL DOCTORS, N",OFFICES AND CLINICS OF MEDICAL DOCTORS,,,,,,,,,,,A,9,DR.MED. HANS SEIBOTH,,,OBERREIHE 42,,,,,,,GERMANY,L†HMANNSDORF,,17495,MECKLENBURG-VORPOMMERN,,,3835561273,+54.002793,+013.630808,D,621111,OFFICES OF PHYSICIANS (EXCEPT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,388724940,DR.MED. HANS SEIBOTH,388724940,DR.MED. HANS SEIBOTH,000000000276328,000000002,00000000,091107,,,000000000,,M,, 
389638644,80110000,"OFFICES AND CLINICS OF MEDICAL DOCTORS, N",OFFICES AND CLINICS OF MEDICAL DOCTORS,,,,,,,,,,,A,9,UDO REMMELS,,,BURGEMEISTERSTR. 34,,,,,,,GERMANY,BERLIN,,12103,BERLIN,,,307523949,+00.000000,-000.000000,S,621111,OFFICES OF PHYSICIANS (EXCEPT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,389638644,UDO REMMELS,389638644,UDO REMMELS,000000000615030,000000002,00000000,080320,,,000000000,,,, 
312582029,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,QUARTIER STUTTGART VERWALTUNGS-GMBH,,,HEILBRONNER STR. 7,,,,,,,GERMANY,STUTTGART,,70174,BADEN-W†RTTEMBERG,,,,+00.000000,-000.000000,N,541330,ENGINEERING SERVICES,,,,,,,,,,,0,0,00,,QUARTIER STUTTGART VERWALTUNGS,,,,,,,,,,,,,,,312582029,QUARTIER STUTTGART VERWALTUNGS-GMBH,312582029,QUARTIER STUTTGART VERWALTUNGS-GMBH,000000000266147,000000002,00000000,100701,,,000000000,QUARTIER STUTTGART VERWALTUNGS-GMBH,M,, 
340848136,73490000,"BUILDING MAINTENANCE SERVICES, NEC, NSK","BUILDING MAINTENANCE SERVICES, NEC",,,,,,,,,,,A,9,PANTEHA GMBH,,,AN DER WELLENBURG 5,,,,,,,GERMANY,FRANKFURT AM MAIN,,60437,HESSEN,,,6942082967,+50.186947,+008.635451,D,561720,JANITORIAL SERVICES,,,,,,,,,,,0,0,00,,PANTHEA GMBH,,,,,,,,,,,,,,,340848136,PANTEHA GMBH,340848136,PANTEHA GMBH,000000000316134,000000004,00000000,100701,,,000000000,PANTHEA GMBH,M,, 
341687610,38730000,"WATCHES, CLOCKS, WATCHCASES, AND PARTS, N","WATCHES, CLOCKS, WATCHCASES, AND PARTS",50940300,"CLOCKS, WATCHES, AND PARTS",,,,,,,,,A,9,HELMUT MAYR UHREN GMBH,,,HOLZHOFSTR. 19,,,,,,,GERMANY,WEILHEIM I. OB,,82362,BAYERN,,,,+00.000000,-000.000000,N,334518,"WATCH, CLOCK, AND PART MANUFAC",423940,"JEWELRY, WATCH , PRECIOUS STON",,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341687610,HELMUT MAYR UHREN GMBH,341687610,HELMUT MAYR UHREN GMBH,000000000344505,000000002,00000000,100823,,,000000000,,M,, 
340352638,17990000,"SPECIAL TRADE CONTRACTORS, NEC, NSK","SPECIAL TRADE CONTRACTORS, NEC",,,,,,,,,,,A,9,YEHIA IBRAHIM,,,MARTIN-LUTHER-STR. 38-42,,,,,,,GERMANY,STUTTGART,,70372,BADEN-W†RTTEMBERG,,,7119079177,+00.000000,-000.000000,S,238990,ALL OTHER SPECIALTY TRADE CONT,,,,,,,,,,,0,0,00,,IBRAHIM ABBRUCHUNTERNEHMEN,,,,,,,,,,,,,,,340352638,YEHIA IBRAHIM,340352638,YEHIA IBRAHIM,000000000314636,000000003,00000000,080418,,,000000000,IBRAHIM ABBRUCHUNTERNEHMEN,,, 
551072791,87410000,"MANAGEMENT SERVICES, NSK",MANAGEMENT SERVICES,,,,,,,,,,,A,9,WINTER VERWALTUNGS GMBH,,,DIESELSTR. 19,,,,,,,GERMANY,M†HLHEIM AM MAIN,,63165,HESSEN,,,6108978050,+50.116019,+008.842163,D,561110,OFFICE ADMINISTRATIVE SERVICES,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,551072791,WINTER VERWALTUNGS GMBH,551072791,WINTER VERWALTUNGS GMBH,000000000210756,000000002,00000000,100107,,,000000000,,M,, 
325381531,58120000,EATING PLACES,EATING PLACES,,,,,,,,,,,A,9,ANTON GESER,,,KIRCHPLATZ 4,,,,,,,GERMANY,BARBING,,93092,BAYERN,,,9403952900,+49.015904,+012.231572,D,722110,FULL-SERVICE RESTAURANTS,,,,,,,,,,,0,0,00,,LANDGASTHOF GESER,,,,,,,,,,,,,,,325381531,ANTON GESER,325381531,ANTON GESER,000000000171795,000000004,00000000,090505,,,000000000,LANDGASTHOF GESER,M,, 
341649438,79410000,"SPORTS CLUBS, MANAGERS, AND PROMOTERS","SPORTS CLUBS, MANAGERS, AND PROMOTERS",,,,,,,,,,,A,9,VOLLEYBALLVEREIN 90,,,FRIEDRICH-RASCHE-WINKEL 11,,,,,,,GERMANY,HANNOVER,,30455,NIEDERSACHSEN,,,511456837,+52.356342,+009.656277,D,711410,AGENTS AND MANAGERS FOR ARTIST,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,341649438,VOLLEYBALLVEREIN 90,341649438,VOLLEYBALLVEREIN 90,000000000106729,000000002,00000000,100615,,,000000000,,M,, 
498203496,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,MICHAEL REUBER,,,NIEDERBERGER HšHE 14B,,,,,,,GERMANY,KOBLENZ,,56077,RHEINLAND-PFALZ,,,26176055,+50.372242,+007.633218,S,541330,ENGINEERING SERVICES,,,,,,,,,,,0,0,00,,INGENIEURB†RO PBP,,,,,,,,,,,,,,,498203496,MICHAEL REUBER,498203496,MICHAEL REUBER,000000000945700,000000006,00000000,100204,,,000000000,INGENIEURB†RO PBP,M,, 
331742312,59420000,BOOK STORES,BOOK STORES,,,,,,,,,,,A,9,RIJAP OHG INHABER: NORBERT APPEL U. DANIELA EICHNER,,,GEORG-SCHUMANN-STR. 171,,,,,,,GERMANY,LEIPZIG,,04159,SACHSEN,,,3419110170,+51.365342,+012.352953,D,451211,BOOK STORES,,,,,,,,,,,1,0,01,010620524,,,,,,,,,,,,,,,,331742312,RIJAP OHG INHABER: NORBERT APPEL U. DANIELA EICHNER,331742312,RIJAP OHG INHABER: NORBERT APPEL U. DANIELA EICHNER,000000000712140,000000000,00000000,090730,,,331742312,,M,, 
327183500,59450000,"HOBBY, TOY, AND GAME SHOPS, NSK","HOBBY, TOY, AND GAME SHOPS",,,,,,,,,,,A,9,ARNOLD DOHMEN,,,RATHAUSSTR. 48,,,,,,,GERMANY,ALSDORF,,52477,NORDRHEIN-WESTFALEN,,,240421250,+50.875854,+006.163602,D,451120,"HOBBY, TOY AND GAME STORES",,,,,,,,,,,0,0,00,,SPIELWAREN DOHMEN,,,,,,,,,,,,,,,327183500,ARNOLD DOHMEN,327183500,ARNOLD DOHMEN,000000000202650,000000001,00000000,101014,,,000000000,SPIELWAREN DOHMEN,M,, 
312576397,65310000,REAL ESTATE AGENTS AND MANAGERS,REAL ESTATE AGENTS AND MANAGERS,,,,,,,,,,,A,9,J. BAYER GMBH & CO. KG,,,MULDESTR. 49,,,,,,,GERMANY,ZWICKAU,,08056,SACHSEN,,,37581440,+50.687749,+012.496559,D,531210,OFFICES OF REAL ESTATE AGENTS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,312576397,J. BAYER GMBH & CO. KG,312576397,J. BAYER GMBH & CO. KG,000000000268195,000000001,00000000,091225,,,000000000,,M,, 
314220554,35590000,"SPECIAL INDUSTRY MACHINERY, NEC, NSK","SPECIAL INDUSTRY MACHINERY, NEC",35410601,CUTOFF MACHINES (METALWORKING MACHINERY),,,,,,,,,A,9,MMS-GMBH MASCHINEN + MONTAGESERVICE,,,BELCHENSTR. 63,,,,,,,GERMANY,SCHOPFHEIM,,79650,BADEN-W†RTTEMBERG,,,76223273,+00.000000,-000.000000,S,333298,ALL OTHER INDUSTRIAL MACHINERY,333512,MACHINE TOOL (METAL CUTTING TY,,,,,,,,,2,0,00,,,,,,,,,,,,,,,,,000000000,,000000000,,000000000000000,000000000,00000000,080125,,,000000000,,,, 
315211800,50310000,"LUMBER, PLYWOOD, AND MILLWORK, NSK","LUMBER, PLYWOOD, AND MILLWORK",17510202,WINDOW AND DOOR (PREFABRICATED) INSTALLATION,,,,,,,,,A,9,KRUSE TUEREN DESIGN GMBH & CO. KG,,,OSTSTR. 22,,,,,,,GERMANY,BRILON,,59929,NORDRHEIN-WESTFALEN,,,29612572,+51.399962,+008.583309,D,423310,"LUMBER, PLYWOOD, MILLWORK, AND",238130,FRAMING CONTRACTORS,,,,,,,,,0,0,00,,KRUSE T†REN,,,,,,,,,,,,,,,315211800,KRUSE TUEREN DESIGN GMBH & CO. KG,315211800,KRUSE TUEREN DESIGN GMBH & CO. KG,000000000401247,000000009,00000000,100107,,,000000000,KRUSE T†REN,M,, 
332361799,42120000,"LOCAL TRUCKING, WITHOUT STORAGE, NSK","LOCAL TRUCKING, WITHOUT STORAGE",,,,,,,,,,,A,9,KAROLA HERDRICH,,,GR†NSTR. 2,,,,,,,GERMANY,WRIEZEN,,16269,BRANDENBURG,,,,+00.000000,-000.000000,N,484110,"GENERAL FREIGHT TRUCKING, LOCA",,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,332361799,KAROLA HERDRICH,332361799,KAROLA HERDRICH,000000000297179,000000003,00000000,010202,,,000000000,,,, 
318922986,50840000,INDUSTRIAL MACHINERY AND EQUIPMENT,INDUSTRIAL MACHINERY AND EQUIPMENT,,,,,,,,,,,A,9,PETER GRANER,,,LUDWIGSPLATZ 14,,,,,,,GERMANY,ROSENHEIM,,83022,BAYERN,,,,+47.856293,+012.128967,S,423830,INDUSTRIAL MACHINERY AND EQUIP,,,,,,,,,,,0,0,00,,"""WEMA""",,,,,,,,,,,,,,,318922986,PETER GRANER,318922986,PETER GRANER,000000000298913,000000001,00000000,090509,,,000000000,"""WEMA""",M,, 
497600338,81110000,"LEGAL SERVICES, NSK",LEGAL SERVICES,,,,,,,,,,,A,9,JOHANN IRLER,,,MAXIMILIANSTR. 26,,,,,,,GERMANY,REGENSBURG,,93047,BAYERN,,,,+00.000000,-000.000000,N,541110,OFFICES OF LAWYERS,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,497600338,JOHANN IRLER,497600338,JOHANN IRLER,000000000130193,000000002,00000000,070907,,,000000000,,,, 
327776162,76990000,"REPAIR SERVICES, NEC, NSK","REPAIR SERVICES, NEC",,,,,,,,,,,A,9,PAUL LEHMANN,,,SCHILLERSTR. 33,,,,,,,GERMANY,V…HRINGEN,,72189,BADEN-W†RTTEMBERG,,,745440093,+48.328540,+008.662780,D,811412,APPLIANCE REPAIR AND MAINTENAN,,,,,,,,,,,0,0,00,,SCHLEIFEREI PAUL LEHMANN,,,,,,,,,,,,,,,327776162,PAUL LEHMANN,327776162,PAUL LEHMANN,000000000090062,000000002,00000000,100607,,,000000000,SCHLEIFEREI PAUL LEHMANN,M,, 
340259511,82990000,"SCHOOLS AND EDUCATIONAL SERVICES, NEC, NS","SCHOOLS AND EDUCATIONAL SERVICES, NEC",,,,,,,,,,,A,9,MOKRY,,,INDUSTRIESTR. 3,,,,,,,GERMANY,OSTERWALD,,49828,NIEDERSACHSEN,,,5941925597,+00.000000,-000.000000,S,611699,ALL OTHER MISCELLANEOUS SCHOOL,,,,,,,,,,,0,0,00,,FAHRSCHULE PAUL MOKRY,,,,,,,,,,,,,,,340259511,MOKRY,340259511,MOKRY,000000000155376,000000001,00000000,080402,,,000000000,FAHRSCHULE PAUL MOKRY,,, 
312655666,73590000,"EQUIPMENT RENTAL AND LEASING, NEC","EQUIPMENT RENTAL AND LEASING, NEC",,,,,,,,,,,A,9,UDO WESTERMANN,,,LAAKER STR. 67,,,,,,,GERMANY,DUISBURG,,47137,NORDRHEIN-WESTFALEN,,,203443122,+00.000000,-000.000000,S,532490,OTHER COMMERCIAL AND INDUSTRIA,,,,,,,,,,,0,0,00,,WESTERMANN LESEZIRKEL,,,,,,,,,,,,,,,312655666,UDO WESTERMANN,312655666,UDO WESTERMANN,000000000205955,000000002,00000000,100630,,,000000000,WESTERMANN LESEZIRKEL,M,, 
315280656,80820000,HOME HEALTH CARE SERVICES,HOME HEALTH CARE SERVICES,,,,,,,,,,,A,9,AMKA AMBULANTE KRANKEN- UND ALTENPFLEGE GMBH,,,SCHWARZWALDSTR. 20,,,,,,,GERMANY,FRANKFURT AM MAIN,,60528,HESSEN,,,696708307,+50.086835,+008.646543,D,621610,HOME HEALTH CARE SERVICES,,,,,,,,,,,0,0,00,,AMKA AMBULANTE KRANKEN UND ALT,,,,,,,,,,,,,,,315280656,AMKA AMBULANTE KRANKEN- UND ALTENPFLEGE GMBH,315280656,AMKA AMBULANTE KRANKEN- UND ALTENPFLEGE GMBH,000000000210756,000000004,00000000,100426,,,000000000,AMKA AMBULANTE KRANKEN UND ALTENPFLEGE GMBH KONSOL,M,, 
329180348,87110000,"ENGINEERING SERVICES, NSK",ENGINEERING SERVICES,,,,,,,,,,,A,9,HOTROCK GMBH,,,KAISERSTR. 167,,,,,,,GERMANY,KARLSRUHE,,76133,BADEN-W†RTTEMBERG,,,721957890,+49.009720,+008.400626,D,541330,ENGINEERING SERVICES,,,,,,,,,,,0,0,00,,HOTROCK GMBH,,,HOTROCK,,,,,,,,,,,,329180348,HOTROCK GMBH,329180348,HOTROCK GMBH,000000000261715,000000004,00000000,090422,,,000000000,HOTROCK GMBH,M,, 
388471117,17990000,"SPECIAL TRADE CONTRACTORS, NEC, NSK","SPECIAL TRADE CONTRACTORS, NEC",,,,,,,,,,,A,9,ERWIN PFLUG,,,FORSTSTR. 16,,,,,,,GERMANY,PLAUEN,,08523,SACHSEN,,,,+00.000000,-000.000000,N,238990,ALL OTHER SPECIALTY TRADE CONT,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,388471117,ERWIN PFLUG,388471117,ERWIN PFLUG,000000000078983,000000002,00000000,070120,,,000000000,,,, 
322502139,17990000,"SPECIAL TRADE CONTRACTORS, NEC, NSK","SPECIAL TRADE CONTRACTORS, NEC",,,,,,,,,,,A,9,MAXIMILIAN MITTERMAIER LORENZ HOFSTETTER,,,EGGERTSTR. 1,,,,,,,GERMANY,CHIEMING,,83339,BAYERN,,,,+00.000000,-000.000000,N,238990,ALL OTHER SPECIALTY TRADE CONT,,,,,,,,,,,0,0,00,,"""BAUEN MIT HOLZ""",,,,,,,,,,,,,,,322502139,MAXIMILIAN MITTERMAIER LORENZ HOFSTETTER,322502139,MAXIMILIAN MITTERMAIER LORENZ HOFSTETTER,000000000099963,000000001,00000000,020512,,,000000000,"""BAUEN MIT HOLZ""",,, 
340509141,86990000,"MEMBERSHIP ORGANIZATIONS, NEC, NSK","MEMBERSHIP ORGANIZATIONS, NEC",,,,,,,,,,,A,9,TIERSCHUTZVEREIN IM LANDKREIS WEILHEIM-SCHONGAU E.V.,,,WIELENBACHSTR. 15,,,,,,,GERMANY,SCHONGAU,,86956,BAYERN,,,88619854,+00.000000,-000.000000,S,813990,OTHER SIMILAR ORGANIZATIONS (E,,,,,,,,,,,0,0,00,,,,,,,,,,,,,,,,,340509141,TIERSCHUTZVEREIN IM LANDKREIS WEILHEIM-SCHONGAU E.V.,340509141,TIERSCHUTZVEREIN IM LANDKREIS WEILHEIM-SCHONGAU E.V.,000000000145018,000000004,00000000,080426,,,000000000,,,, 
